experiment,position,frame,objects,median_area,fragments,merged,on_trap
2023-05-23_ageing_optoWhi3_PBmutants_noLight,67,280,975,123.0,0.48615384615384616,0.09948717948717949,0.07794871794871795
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,0,0,51,236.0,0.13725490196078433,0.0196078431372549,0.0196078431372549
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,0,124,92,394.0,0.13043478260869565,0.20652173913043478,0.03260869565217391
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,0,248,204,317.0,0.20588235294117646,0.22549019607843138,0.0196078431372549
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,0,372,2256,66.0,0.725177304964539,0.015070921985815602,0.05895390070921986
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,17,0,126,238.0,0.1746031746031746,0.015873015873015872,0.03968253968253968
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,17,125,121,437.0,0.049586776859504134,0.2727272727272727,0.0
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,17,251,292,339.0,0.1952054794520548,0.2328767123287671,0.003424657534246575
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,17,377,2330,80.0,0.6356223175965665,0.018025751072961373,0.06523605150214593
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,18,0,116,240.5,0.1896551724137931,0.0,0.0603448275862069
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,18,130,147,393.0,0.19727891156462585,0.20408163265306123,0.05442176870748299
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,18,261,2228,104.5,0.5552064631956912,0.047127468581687613,0.06732495511669659
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,18,392,553,41.0,0.7450271247739603,0.012658227848101266,0.045207956600361664
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,19,0,109,248.0,0.10091743119266056,0.0,0.009174311926605505
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,19,131,200,392.5,0.16,0.275,0.02
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,19,263,2151,75.0,0.6429567642956764,0.029288702928870293,0.07298930729893073
2023-07-20_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOn,19,395,750,46.0,0.7306666666666667,0.02,0.048
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,9,0,66,256.5,0.09090909090909091,0.015151515151515152,0.030303030303030304
2023-07-25_ageing_optoWhi3_Lsm4dC_Edc3dYjef_LightOff,9,102,56,310.0,0.25,0.05357142857142857,0.08928571428571429
